flowid,sport,dsport,timestamp,totalHeaderSize,max_pkt_size,mean_pkt_size,attack_cat,Label
51039,14239,5190,2015-02-18 00:38:17.525534,280,72,70.0,BENIGN,0
120618,27050,21,2015-02-18 00:38:17.834625,280,72,70.0,BENIGN,0
36662,23273,53,2015-02-18 00:38:18.025566,88,82,82.0,BENIGN,0
159490,57539,6881,2015-02-18 00:38:18.133815,280,72,70.0,BENIGN,0
159351,57057,6881,2015-02-18 00:38:18.135632,280,72,70.0,BENIGN,0
127788,57224,80,2015-02-18 00:38:18.326739,280,72,70.0,BENIGN,0
126624,52304,6881,2015-02-18 00:38:18.332598,280,72,70.0,BENIGN,0
126812,53089,6881,2015-02-18 00:38:18.333456,280,72,70.0,BENIGN,0
39042,32749,31028,2015-02-18 00:38:18.431011,280,72,70.0,BENIGN,0
141416,48513,33702,2015-02-18 00:38:18.696820,280,72,70.0,BENIGN,0
142487,52803,111,2015-02-18 00:38:18.702594,176,158,158.0,BENIGN,0
66268,8142,53,2015-02-18 00:38:19.025618,88,82,82.0,BENIGN,0
67806,14274,6881,2015-02-18 00:38:19.033724,280,72,70.0,BENIGN,0
68036,15125,6881,2015-02-18 00:38:19.034595,280,72,70.0,BENIGN,0
115759,6459,53,2015-02-18 00:38:19.075607,88,89,89.0,BENIGN,0
116120,8011,80,2015-02-18 00:38:19.076780,280,72,70.0,BENIGN,0
109779,48424,46228,2015-02-18 00:38:19.150559,280,72,70.0,BENIGN,0
100356,12036,53,2015-02-18 00:38:19.225610,88,81,81.0,BENIGN,0
101036,14576,56538,2015-02-18 00:38:19.238201,280,72,70.0,BENIGN,0
86940,24251,59953,2015-02-18 00:38:19.330597,280,72,70.0,BENIGN,0
165583,16504,6881,2015-02-18 00:38:19.332567,280,72,70.0,BENIGN,0
170508,36707,6881,2015-02-18 00:38:19.333548,280,72,70.0,BENIGN,0
165403,15743,6881,2015-02-18 00:38:19.337260,280,72,70.0,BENIGN,0
90274,37535,25,2015-02-18 00:38:19.426717,280,72,70.0,BENIGN,0
146494,3830,1766,2015-02-18 00:38:19.431615,280,72,70.0,BENIGN,0
102894,21655,6881,2015-02-18 00:38:19.533685,280,72,70.0,BENIGN,0
102570,20419,5190,2015-02-18 00:38:19.725597,280,72,70.0,BENIGN,0
113782,63902,14470,2015-02-18 00:38:19.788043,280,72,70.0,BENIGN,0
94280,53571,6881,2015-02-18 00:38:20.034828,280,72,70.0,BENIGN,0
159839,58992,20077,2015-02-18 00:38:20.041750,280,72,70.0,BENIGN,0
173894,50172,46092,2015-02-18 00:38:20.216887,280,72,70.0,BENIGN,0
125302,46866,6881,2015-02-18 00:38:20.233697,280,72,70.0,BENIGN,0
126959,53680,6881,2015-02-18 00:38:20.235397,280,72,70.0,BENIGN,0
79108,59139,65218,2015-02-18 00:38:20.325656,280,72,70.0,BENIGN,0
141684,49693,6881,2015-02-18 00:38:20.431029,280,72,70.0,BENIGN,0
140228,43793,6881,2015-02-18 00:38:20.433702,280,72,70.0,BENIGN,0
130560,3115,80,2015-02-18 00:38:20.526778,280,72,70.0,BENIGN,0
131147,5556,6881,2015-02-18 00:38:20.531636,280,72,70.0,BENIGN,0
135025,21824,64704,2015-02-18 00:38:20.565614,280,72,70.0,BENIGN,0
43378,49517,32739,2015-02-18 00:38:20.625613,280,72,70.0,BENIGN,0
98968,6690,49155,2015-02-18 00:38:20.812564,280,72,70.0,BENIGN,0
106068,34191,80,2015-02-18 00:38:20.826658,280,72,70.0,BENIGN,0
55201,30461,58206,2015-02-18 00:38:20.826737,280,72,70.0,BENIGN,0
101604,16777,6881,2015-02-18 00:38:20.830552,280,72,70.0,BENIGN,0
106956,37309,6881,2015-02-18 00:38:20.835414,280,72,70.0,BENIGN,0
48850,5403,111,2015-02-18 00:38:20.979569,176,158,158.0,BENIGN,0
40450,38376,53,2015-02-18 00:38:21.026614,88,89,89.0,BENIGN,0
40872,40010,25,2015-02-18 00:38:21.030591,280,72,70.0,BENIGN,0
90955,40332,5190,2015-02-18 00:38:21.125578,280,72,70.0,BENIGN,0
101547,16547,21,2015-02-18 00:38:21.226841,280,72,70.0,BENIGN,0
101782,17437,56538,2015-02-18 00:38:21.231523,280,72,70.0,BENIGN,0
100048,10892,11395,2015-02-18 00:38:21.416617,176,164,148.0,BENIGN,0
80471,64436,111,2015-02-18 00:38:21.444626,176,158,158.0,BENIGN,0
52789,21129,143,2015-02-18 00:38:21.526813,280,72,70.0,BENIGN,0
72128,31382,22,2015-02-18 00:38:22.125629,280,72,70.0,BENIGN,0
130529,2999,53,2015-02-18 00:38:22.325641,88,81,81.0,BENIGN,0
131010,4915,21,2015-02-18 00:38:22.326834,280,72,70.0,BENIGN,0
68829,18114,37500,2015-02-18 00:38:22.513832,280,72,70.0,BENIGN,0
93178,49155,47243,2015-02-18 00:38:22.519036,280,72,70.0,BENIGN,0
57806,40657,6881,2015-02-18 00:38:22.731815,280,72,70.0,BENIGN,0
51172,14827,6881,2015-02-18 00:38:22.733628,280,72,70.0,BENIGN,0
50509,12151,6881,2015-02-18 00:38:22.736321,280,72,70.0,BENIGN,0
131700,7778,54547,2015-02-18 00:38:22.834115,280,72,70.0,BENIGN,0
42226,45060,5198,2015-02-18 00:38:23.006929,280,72,70.0,BENIGN,0
164537,12232,111,2015-02-18 00:38:23.010610,176,158,158.0,BENIGN,0
34945,16144,80,2015-02-18 00:38:23.026851,280,72,70.0,BENIGN,0
170141,35158,35912,2015-02-18 00:38:23.118643,176,164,148.0,BENIGN,0
167068,22775,6881,2015-02-18 00:38:23.133531,280,72,70.0,BENIGN,0
166051,18606,6881,2015-02-18 00:38:23.135824,280,72,70.0,BENIGN,0
114113,65061,62970,2015-02-18 00:38:23.425655,280,72,70.0,BENIGN,0
96234,61525,59612,2015-02-18 00:38:23.555652,280,72,70.0,BENIGN,0
96151,61217,53,2015-02-18 00:38:23.625684,88,82,82.0,BENIGN,0
87654,27145,80,2015-02-18 00:38:23.626955,280,72,70.0,BENIGN,0
136493,27867,25785,2015-02-18 00:38:23.719416,280,72,70.0,BENIGN,0
173613,49028,1187,2015-02-18 00:38:23.889615,176,164,148.0,BENIGN,0
110162,49922,6881,2015-02-18 00:38:23.932780,280,72,70.0,BENIGN,0
91574,42915,6881,2015-02-18 00:38:24.230834,280,72,70.0,BENIGN,0
92323,45720,6881,2015-02-18 00:38:24.231707,280,72,70.0,BENIGN,0
83258,9460,6881,2015-02-18 00:38:24.233489,280,72,70.0,BENIGN,0
58775,44251,6454,2015-02-18 00:38:24.387655,280,72,70.0,BENIGN,0
95576,58691,64811,2015-02-18 00:38:24.447486,280,72,70.0,BENIGN,0
154269,36110,34861,2015-02-18 00:38:24.507815,280,72,70.0,BENIGN,0
134268,18741,22,2015-02-18 00:38:25.025690,280,72,70.0,BENIGN,0
114913,2962,1186,2015-02-18 00:38:25.159630,280,72,70.0,BENIGN,0
112254,58147,6881,2015-02-18 00:38:25.432064,280,72,70.0,BENIGN,0
27440,51530,6881,2015-02-18 00:38:25.532859,280,72,70.0,BENIGN,0
174711,53627,80,2015-02-18 00:38:25.726921,280,72,70.0,BENIGN,0
173116,47139,6881,2015-02-18 00:38:25.730915,280,72,70.0,BENIGN,0
161897,1846,6881,2015-02-18 00:38:25.731792,280,72,70.0,BENIGN,0
162509,4172,6881,2015-02-18 00:38:25.735011,280,72,70.0,BENIGN,0
174444,52468,6881,2015-02-18 00:38:25.736229,280,72,70.0,BENIGN,0
71023,26931,25107,2015-02-18 00:38:25.781814,280,72,70.0,BENIGN,0
65359,4551,32701,2015-02-18 00:38:25.925710,280,72,70.0,BENIGN,0
50083,10382,6881,2015-02-18 00:38:26.037707,280,72,70.0,BENIGN,0
25752,45049,6881,2015-02-18 00:38:26.230932,280,72,70.0,BENIGN,0
54942,29496,55164,2015-02-18 00:38:26.277865,280,72,70.0,BENIGN,0
75584,45110,49862,2015-02-18 00:38:26.390131,280,72,70.0,BENIGN,0
17527,11683,80,2015-02-18 00:38:26.426927,280,72,70.0,BENIGN,0
84743,15308,53,2015-02-18 00:38:26.725745,88,82,82.0,BENIGN,0
85900,20190,6881,2015-02-18 00:38:26.733282,280,72,70.0,BENIGN,0
96836,63966,6881,2015-02-18 00:38:26.735938,280,72,70.0,BENIGN,0
20724,24955,6881,2015-02-18 00:38:27.030963,280,72,70.0,BENIGN,0
158993,55579,80,2015-02-18 00:38:27.226957,280,72,70.0,BENIGN,0
152988,30943,6881,2015-02-18 00:38:27.234589,280,72,70.0,BENIGN,0
152068,26935,6881,2015-02-18 00:38:27.235461,280,72,70.0,BENIGN,0
37303,25884,53,2015-02-18 00:38:27.325745,88,82,82.0,BENIGN,0
38290,29849,6881,2015-02-18 00:38:27.331856,280,72,70.0,BENIGN,0
44050,52184,6881,2015-02-18 00:38:27.332712,280,72,70.0,BENIGN,0
37918,28323,6881,2015-02-18 00:38:27.335331,280,72,70.0,BENIGN,0
77661,53534,6881,2015-02-18 00:38:27.432789,280,72,70.0,BENIGN,0
64500,1573,6881,2015-02-18 00:38:27.435364,280,72,70.0,BENIGN,0
137688,32848,30595,2015-02-18 00:38:27.571728,280,72,70.0,BENIGN,0
77523,52970,53,2015-02-18 00:38:27.725748,88,89,89.0,BENIGN,0
75917,46582,80,2015-02-18 00:38:27.726896,280,72,70.0,BENIGN,0
157316,48810,32660,2015-02-18 00:38:27.925738,280,72,70.0,BENIGN,0
147105,6380,48374,2015-02-18 00:38:27.958804,280,72,70.0,BENIGN,0
63726,63653,6881,2015-02-18 00:38:28.234587,280,72,70.0,BENIGN,0
138979,38338,53,2015-02-18 00:38:28.442747,88,89,89.0,BENIGN,0
132751,12232,25,2015-02-18 00:38:28.444054,280,72,70.0,BENIGN,0
113803,63969,143,2015-02-18 00:38:28.627051,280,72,70.0,BENIGN,0
96463,62422,53,2015-02-18 00:38:28.825789,88,89,89.0,BENIGN,0
21007,26116,62205,2015-02-18 00:38:29.184156,280,72,70.0,BENIGN,0
168163,27116,53,2015-02-18 00:38:29.225710,88,89,89.0,BENIGN,0
62339,58122,55621,2015-02-18 00:38:29.325748,280,72,70.0,BENIGN,0
105651,32467,53,2015-02-18 00:38:29.525776,88,81,81.0,BENIGN,0
41723,43212,6881,2015-02-18 00:38:29.632803,280,72,70.0,BENIGN,0
43427,49693,6881,2015-02-18 00:38:29.636340,280,72,70.0,BENIGN,0
106346,35231,143,2015-02-18 00:38:29.827142,280,72,70.0,BENIGN,0
75649,45406,22,2015-02-18 00:38:29.925759,280,72,70.0,BENIGN,0
99700,9560,51321,2015-02-18 00:38:30.025768,280,72,70.0,BENIGN,0
171634,41074,53,2015-02-18 00:38:30.226759,88,81,81.0,BENIGN,0
138476,36122,111,2015-02-18 00:38:30.425782,176,158,158.0,BENIGN,0
134097,18055,10959,2015-02-18 00:38:30.427534,176,160,146.0,BENIGN,0
71297,27974,6881,2015-02-18 00:38:30.633877,280,72,70.0,BENIGN,0
32199,5380,6881,2015-02-18 00:38:30.835670,280,72,70.0,BENIGN,0
121037,28993,80,2015-02-18 00:38:31.027066,280,72,70.0,BENIGN,0
126600,52197,6881,2015-02-18 00:38:31.031009,280,72,70.0,BENIGN,0
61921,56604,53,2015-02-18 00:38:31.125748,88,82,82.0,BENIGN,0
55479,31594,6881,2015-02-18 00:38:31.135480,280,72,70.0,BENIGN,0
72624,33463,80,2015-02-18 00:38:31.326923,280,72,70.0,BENIGN,0
75916,46580,6881,2015-02-18 00:38:31.330909,280,72,70.0,BENIGN,0
76648,49485,6881,2015-02-18 00:38:31.331802,280,72,70.0,BENIGN,0
89258,33438,22,2015-02-18 00:38:31.425779,280,72,70.0,BENIGN,0
75795,46010,80,2015-02-18 00:38:31.727090,280,72,70.0,BENIGN,0
170090,34911,53,2015-02-18 00:38:31.825820,88,89,89.0,BENIGN,0
165612,16584,25,2015-02-18 00:38:31.827155,280,72,70.0,BENIGN,0
68574,17151,6881,2015-02-18 00:38:31.932853,280,72,70.0,BENIGN,0
68820,18081,6881,2015-02-18 00:38:31.933741,280,72,70.0,BENIGN,0
69066,19028,6881,2015-02-18 00:38:31.934890,280,72,70.0,BENIGN,0
84885,15859,13795,2015-02-18 00:38:32.159790,280,72,70.0,BENIGN,0
154639,37576,15666,2015-02-18 00:38:32.225796,280,72,70.0,BENIGN,0
118863,19436,111,2015-02-18 00:38:32.425806,176,158,158.0,BENIGN,0
129613,64824,36708,2015-02-18 00:38:32.427615,176,164,148.0,BENIGN,0
103297,23249,53,2015-02-18 00:38:32.625817,88,81,81.0,BENIGN,0
104192,26670,25441,2015-02-18 00:38:32.730769,280,72,70.0,BENIGN,0
174410,52380,53,2015-02-18 00:38:33.125850,88,89,89.0,BENIGN,0
162168,2674,80,2015-02-18 00:38:33.227087,280,72,70.0,BENIGN,0
163584,8532,6881,2015-02-18 00:38:33.234985,280,72,70.0,BENIGN,0
43452,49788,22,2015-02-18 00:38:33.425786,280,72,70.0,BENIGN,0
172658,45337,53,2015-02-18 00:38:33.625837,88,82,82.0,BENIGN,0
164851,13521,6881,2015-02-18 00:38:33.634040,280,72,70.0,BENIGN,0
50314,11274,80,2015-02-18 00:38:33.727028,280,72,70.0,BENIGN,0
50728,13001,6881,2015-02-18 00:38:33.730959,280,72,70.0,BENIGN,0
56075,33954,6881,2015-02-18 00:38:33.732755,280,72,70.0,BENIGN,0
56979,37546,6881,2015-02-18 00:38:33.734940,280,72,70.0,BENIGN,0
34313,13619,53,2015-02-18 00:38:33.925853,88,89,89.0,BENIGN,0
34683,15135,80,2015-02-18 00:38:33.927206,280,72,70.0,BENIGN,0
23889,37270,53,2015-02-18 00:38:34.025844,88,82,82.0,BENIGN,0
30712,64630,6881,2015-02-18 00:38:34.032118,280,72,70.0,BENIGN,0
29459,59431,6881,2015-02-18 00:38:34.033012,280,72,70.0,BENIGN,0
118580,18296,16255,2015-02-18 00:38:34.160860,280,72,70.0,BENIGN,0
86953,24314,6881,2015-02-18 00:38:34.331205,280,72,70.0,BENIGN,0
96087,60960,6881,2015-02-18 00:38:34.332115,280,72,70.0,BENIGN,0
94686,55204,6881,2015-02-18 00:38:34.334724,280,72,70.0,BENIGN,0
86751,23508,6881,2015-02-18 00:38:34.335619,280,72,70.0,BENIGN,0
151151,22829,80,2015-02-18 00:38:34.427126,280,72,70.0,BENIGN,0
160460,61361,6881,2015-02-18 00:38:34.432018,280,72,70.0,BENIGN,0
96186,61359,53,2015-02-18 00:38:34.625855,88,82,82.0,BENIGN,0
87655,27148,80,2015-02-18 00:38:34.627081,280,72,70.0,BENIGN,0
93733,51308,6881,2015-02-18 00:38:34.631974,280,72,70.0,BENIGN,0
105087,30168,6881,2015-02-18 00:38:34.731131,280,72,70.0,BENIGN,0
105284,30934,6881,2015-02-18 00:38:34.732047,280,72,70.0,BENIGN,0
111960,57033,6881,2015-02-18 00:38:34.735565,280,72,70.0,BENIGN,0
32197,5379,47612,2015-02-18 00:38:34.860593,280,72,70.0,BENIGN,0
97247,1061,80,2015-02-18 00:38:34.927103,280,72,70.0,BENIGN,0
108666,43963,6881,2015-02-18 00:38:34.933808,280,72,70.0,BENIGN,0
162054,2235,53,2015-02-18 00:38:35.125859,88,89,89.0,BENIGN,0
59482,47041,5203,2015-02-18 00:38:35.225839,280,72,70.0,BENIGN,0
65866,6594,80,2015-02-18 00:38:35.327095,280,72,70.0,BENIGN,0
75366,44240,6881,2015-02-18 00:38:35.331078,280,72,70.0,BENIGN,0
66570,9339,6881,2015-02-18 00:38:35.331997,280,72,70.0,BENIGN,0
73935,38549,6881,2015-02-18 00:38:35.333748,280,72,70.0,BENIGN,0
161366,64998,53,2015-02-18 00:38:36.125887,88,82,82.0,BENIGN,0
119748,23306,21392,2015-02-18 00:38:36.251916,280,72,70.0,BENIGN,0
93851,51841,6881,2015-02-18 00:38:36.432260,280,72,70.0,BENIGN,0
93555,50583,6881,2015-02-18 00:38:36.433146,280,72,70.0,BENIGN,0
94236,53380,6881,2015-02-18 00:38:36.434241,280,72,70.0,BENIGN,0
88089,28766,6881,2015-02-18 00:38:36.435952,280,72,70.0,BENIGN,0
141128,47492,6881,2015-02-18 00:38:36.732924,280,72,70.0,BENIGN,0
115281,4506,46229,2015-02-18 00:38:36.950845,280,72,70.0,BENIGN,0
125713,48516,80,2015-02-18 00:38:37.027109,280,72,70.0,BENIGN,0
123412,38932,6881,2015-02-18 00:38:37.034786,280,72,70.0,BENIGN,0
91556,42846,4325,2015-02-18 00:38:37.225870,280,72,70.0,BENIGN,0
137990,34020,6881,2015-02-18 00:38:37.333092,280,72,70.0,BENIGN,0
138852,37724,6881,2015-02-18 00:38:37.335125,280,72,70.0,BENIGN,0
132707,11981,6881,2015-02-18 00:38:37.336019,280,72,70.0,BENIGN,0
56169,34360,6881,2015-02-18 00:38:37.433092,280,72,70.0,BENIGN,0
56881,37173,6881,2015-02-18 00:38:37.433964,280,72,70.0,BENIGN,0
57685,40216,6881,2015-02-18 00:38:37.435739,280,72,70.0,BENIGN,0
18516,15644,6881,2015-02-18 00:38:37.531220,280,72,70.0,BENIGN,0
138197,34930,8370,2015-02-18 00:38:37.625878,280,72,70.0,BENIGN,0
127442,55668,25,2015-02-18 00:38:37.827253,280,72,70.0,BENIGN,0
177071,63455,53,2015-02-18 00:38:37.925889,88,89,89.0,BENIGN,0
87964,28259,6881,2015-02-18 00:38:38.132599,280,72,70.0,BENIGN,0
87466,26304,6881,2015-02-18 00:38:38.136179,280,72,70.0,BENIGN,0
175535,57105,6881,2015-02-18 00:38:38.232357,280,72,70.0,BENIGN,0
169325,31823,6881,2015-02-18 00:38:38.235020,280,72,70.0,BENIGN,0
112385,58636,25,2015-02-18 00:38:38.361043,280,72,70.0,BENIGN,0
110289,50433,25,2015-02-18 00:38:38.588403,280,72,70.0,BENIGN,0
16442,7368,6881,2015-02-18 00:38:38.735119,280,72,70.0,BENIGN,0
122701,36080,6881,2015-02-18 00:38:38.933020,280,72,70.0,BENIGN,0
59137,45686,80,2015-02-18 00:38:39.027196,280,72,70.0,BENIGN,0
50069,10320,6881,2015-02-18 00:38:39.032269,280,72,70.0,BENIGN,0
33847,11718,53,2015-02-18 00:38:39.325908,88,81,81.0,BENIGN,0
34227,13206,143,2015-02-18 00:38:39.327133,280,72,70.0,BENIGN,0
89779,35727,5190,2015-02-18 00:38:39.425893,280,72,70.0,BENIGN,0
173939,50336,11922,2015-02-18 00:38:39.836816,280,72,70.0,BENIGN,0
174621,53255,23183,2015-02-18 00:38:39.841954,280,72,70.0,BENIGN,0
36383,22064,53,2015-02-18 00:38:39.925917,88,89,89.0,BENIGN,0
44744,54989,53,2015-02-18 00:38:40.225935,88,82,82.0,BENIGN,0
42903,47681,6881,2015-02-18 00:38:40.234708,280,72,70.0,BENIGN,0
55008,29744,22,2015-02-18 00:38:40.325871,280,72,70.0,BENIGN,0
174469,52614,80,2015-02-18 00:38:40.427104,280,72,70.0,BENIGN,0
162015,2103,6881,2015-02-18 00:38:40.431107,280,72,70.0,BENIGN,0
162589,4525,6881,2015-02-18 00:38:40.433778,280,72,70.0,BENIGN,0
162778,5314,6881,2015-02-18 00:38:40.434743,280,72,70.0,BENIGN,0
44318,53233,53,2015-02-18 00:38:40.525936,88,82,82.0,BENIGN,0
43144,48622,6881,2015-02-18 00:38:40.531058,280,72,70.0,BENIGN,0
41735,43277,6881,2015-02-18 00:38:40.531977,280,72,70.0,BENIGN,0
41929,44026,6881,2015-02-18 00:38:40.532856,280,72,70.0,BENIGN,0
32672,7069,6881,2015-02-18 00:38:40.533734,280,72,70.0,BENIGN,0
42387,45750,6881,2015-02-18 00:38:40.534624,280,72,70.0,BENIGN,0
41862,43741,21,2015-02-18 00:38:40.727082,280,72,70.0,BENIGN,0
32649,6980,56538,2015-02-18 00:38:40.751486,280,72,70.0,BENIGN,0
100630,13037,80,2015-02-18 00:38:40.827108,280,72,70.0,BENIGN,0
107031,37536,6881,2015-02-18 00:38:40.832023,280,72,70.0,BENIGN,0
100905,14114,6881,2015-02-18 00:38:40.835537,280,72,70.0,BENIGN,0
42393,45791,6577,2015-02-18 00:38:40.906465,280,72,70.0,BENIGN,0
90794,39672,5190,2015-02-18 00:38:41.025942,280,72,70.0,BENIGN,0
24785,41107,53,2015-02-18 00:38:41.125974,88,82,82.0,BENIGN,0
23135,34291,6881,2015-02-18 00:38:41.131403,280,72,70.0,BENIGN,0
23856,37115,6881,2015-02-18 00:38:41.132770,280,72,70.0,BENIGN,0
17675,12231,9499,2015-02-18 00:38:41.225927,280,72,70.0,BENIGN,0
68304,16128,53,2015-02-18 00:38:41.425916,88,89,89.0,BENIGN,0
68766,17834,80,2015-02-18 00:38:41.427089,280,72,70.0,BENIGN,0
166012,18405,5190,2015-02-18 00:38:41.525925,280,72,70.0,BENIGN,0
144193,59750,25,2015-02-18 00:38:41.627290,280,72,70.0,BENIGN,0
77108,51329,50804,2015-02-18 00:38:42.027754,176,164,148.0,BENIGN,0
168660,29099,50426,2015-02-18 00:38:42.125934,280,72,70.0,BENIGN,0
146597,4257,80,2015-02-18 00:38:42.427222,280,72,70.0,BENIGN,0
109714,48147,53,2015-02-18 00:38:42.673962,88,89,89.0,BENIGN,0
108562,43548,80,2015-02-18 00:38:42.675260,280,72,70.0,BENIGN,0
42115,44647,80,2015-02-18 00:38:42.727215,280,72,70.0,BENIGN,0
41227,41391,6881,2015-02-18 00:38:42.732292,280,72,70.0,BENIGN,0
39674,35235,6881,2015-02-18 00:38:42.734043,280,72,70.0,BENIGN,0
97078,64900,6881,2015-02-18 00:38:43.232269,280,72,70.0,BENIGN,0
95950,60305,6881,2015-02-18 00:38:43.235396,280,72,70.0,BENIGN,0
85659,19146,6881,2015-02-18 00:38:43.237162,280,72,70.0,BENIGN,0
19161,18305,5190,2015-02-18 00:38:43.325977,280,72,70.0,BENIGN,0
86060,20817,80,2015-02-18 00:38:43.427262,280,72,70.0,BENIGN,0
95700,59188,6881,2015-02-18 00:38:43.434316,280,72,70.0,BENIGN,0
96075,60859,6881,2015-02-18 00:38:43.437021,280,72,70.0,BENIGN,0
95802,59625,6881,2015-02-18 00:38:43.438793,280,72,70.0,BENIGN,0
28236,54410,6881,2015-02-18 00:38:43.534976,280,72,70.0,BENIGN,0
119521,22374,62900,2015-02-18 00:38:43.625984,280,72,70.0,BENIGN,0
38788,31745,53,2015-02-18 00:38:43.826004,88,82,82.0,BENIGN,0
32146,5144,6881,2015-02-18 00:38:43.832273,280,72,70.0,BENIGN,0
41930,44031,6881,2015-02-18 00:38:43.833296,280,72,70.0,BENIGN,0
142129,51417,80,2015-02-18 00:38:43.927286,280,72,70.0,BENIGN,0
137824,33362,6881,2015-02-18 00:38:43.933110,280,72,70.0,BENIGN,0
140786,46128,6881,2015-02-18 00:38:43.935218,280,72,70.0,BENIGN,0
22209,30817,53,2015-02-18 00:38:44.026001,88,82,82.0,BENIGN,0
15408,3027,6881,2015-02-18 00:38:44.033153,280,72,70.0,BENIGN,0
27005,49885,6881,2015-02-18 00:38:44.034050,280,72,70.0,BENIGN,0
15810,4668,6881,2015-02-18 00:38:44.034956,280,72,70.0,BENIGN,0
109701,48099,54202,2015-02-18 00:38:44.152064,280,72,70.0,BENIGN,0
76520,48934,53,2015-02-18 00:38:44.426001,88,89,89.0,BENIGN,0
82875,7941,43774,2015-02-18 00:38:44.552139,280,72,70.0,BENIGN,0
166180,19115,80,2015-02-18 00:38:44.827173,280,72,70.0,BENIGN,0
62469,58635,6881,2015-02-18 00:38:45.035124,280,72,70.0,BENIGN,0
167231,23401,65511,2015-02-18 00:38:45.460942,280,72,70.0,BENIGN,0
15261,2492,53,2015-02-18 00:38:45.826003,88,81,81.0,BENIGN,0
94104,52835,53,2015-02-18 00:38:45.926000,88,82,82.0,BENIGN,0
114898,2875,111,2015-02-18 00:38:46.125995,176,158,158.0,BENIGN,0
43154,48656,22,2015-02-18 00:38:46.225964,280,72,70.0,BENIGN,0
58682,43926,43122,2015-02-18 00:38:46.325970,280,72,70.0,BENIGN,0
41237,41462,143,2015-02-18 00:38:46.530187,280,72,70.0,BENIGN,0
111257,54417,6881,2015-02-18 00:38:46.833207,280,72,70.0,BENIGN,0
112288,58278,6881,2015-02-18 00:38:46.834998,280,72,70.0,BENIGN,0
51639,16714,53,2015-02-18 00:38:46.925995,88,89,89.0,BENIGN,0
70327,24253,6881,2015-02-18 00:38:47.131487,280,72,70.0,BENIGN,0
78070,55202,6881,2015-02-18 00:38:47.135329,280,72,70.0,BENIGN,0
70119,23419,6881,2015-02-18 00:38:47.136227,280,72,70.0,BENIGN,0
128167,58702,111,2015-02-18 00:38:47.226005,176,158,158.0,BENIGN,0
167866,25966,5190,2015-02-18 00:38:47.425989,280,72,70.0,BENIGN,0
28244,54453,25295,2015-02-18 00:38:47.525990,280,72,70.0,BENIGN,0
31877,4087,43300,2015-02-18 00:38:48.026015,280,72,70.0,BENIGN,0
41854,43711,3603,2015-02-18 00:38:48.062613,280,72,70.0,BENIGN,0
66367,8577,53,2015-02-18 00:38:48.235016,88,81,81.0,BENIGN,0
107271,38445,9631,2015-02-18 00:38:48.425993,280,72,70.0,BENIGN,0
100393,12170,38036,2015-02-18 00:38:48.461143,280,72,70.0,BENIGN,0
160777,62634,6881,2015-02-18 00:38:48.534005,280,72,70.0,BENIGN,0
165546,16358,41689,2015-02-18 00:38:48.726019,280,72,70.0,BENIGN,0
165897,17813,15865,2015-02-18 00:38:48.773119,280,72,70.0,BENIGN,0
103402,23649,22413,2015-02-18 00:38:48.931002,280,72,70.0,BENIGN,0
94567,54677,6881,2015-02-18 00:38:49.032438,280,72,70.0,BENIGN,0
87883,27901,6881,2015-02-18 00:38:49.033273,280,72,70.0,BENIGN,0
88123,28870,6881,2015-02-18 00:38:49.034193,280,72,70.0,BENIGN,0
167599,24768,80,2015-02-18 00:38:49.127358,280,72,70.0,BENIGN,0
174142,51257,6881,2015-02-18 00:38:49.135306,280,72,70.0,BENIGN,0
142829,54151,6881,2015-02-18 00:38:49.334892,280,72,70.0,BENIGN,0
136660,28628,6881,2015-02-18 00:38:49.335782,280,72,70.0,BENIGN,0
110242,50206,80,2015-02-18 00:38:49.427300,280,72,70.0,BENIGN,0
137386,31647,80,2015-02-18 00:38:49.527278,280,72,70.0,BENIGN,0
124160,41912,44388,2015-02-18 00:38:49.860154,280,72,70.0,BENIGN,0
33354,9747,53,2015-02-18 00:38:50.126065,88,81,81.0,BENIGN,0
90340,37808,6881,2015-02-18 00:38:50.232328,280,72,70.0,BENIGN,0
84480,14279,6881,2015-02-18 00:38:50.235802,280,72,70.0,BENIGN,0
46355,61241,6881,2015-02-18 00:38:50.734186,280,72,70.0,BENIGN,0
45026,56023,6881,2015-02-18 00:38:50.735077,280,72,70.0,BENIGN,0
36403,22134,6881,2015-02-18 00:38:50.735897,280,72,70.0,BENIGN,0
60635,51574,28607,2015-02-18 00:38:50.830702,280,72,70.0,BENIGN,0
104266,26954,53,2015-02-18 00:38:51.126064,88,89,89.0,BENIGN,0
72459,32759,80,2015-02-18 00:38:51.327316,280,382,148.5,BENIGN,0
15237,2381,6881,2015-02-18 00:38:51.432250,280,72,70.0,BENIGN,0
15429,3112,27370,2015-02-18 00:38:51.626066,280,72,70.0,BENIGN,0
129481,64269,6881,2015-02-18 00:38:52.035298,280,72,70.0,BENIGN,0
56878,37162,22,2015-02-18 00:38:52.326062,280,72,70.0,BENIGN,0
30844,65202,6881,2015-02-18 00:38:52.432321,280,72,70.0,BENIGN,0
30427,63472,6881,2015-02-18 00:38:52.435747,280,72,70.0,BENIGN,0
120061,24640,58438,2015-02-18 00:38:52.761072,280,72,70.0,BENIGN,0
111971,57091,53,2015-02-18 00:38:52.826112,88,82,82.0,BENIGN,0
